subj_idx,trial,response,rt
54,X29,0,7.963460067
54,X30,0,7.799753318
54,X31,1,8.063377822
54,X32,0,9.14835858
54,X33,1,8.048149102
54,X34,1,9.851667804
54,X35,0,8.254008591
54,X36,1,7.833996342
54,X37,1,8.287276756
54,X38,1,8.047189562
54,X39,1,8.592300664
54,X40,1,7.644440762
55,X1,0,8.221478947
55,X2,0,7.51479976
55,X3,0,8.125335087
55,X4,1,8.101677747
55,X5,1,8.352790135
55,X6,1,7.585788822
55,X7,0,7.884199934
55,X8,1,8.317277766
55,X9,1,7.358830898
55,X10,1,7.667158255
55,X11,1,7.443078374
55,X12,0,7.104965448
55,X13,0,7.619724214
55,X14,1,7.562681247
55,X15,0,7.755338813
55,X16,1,7.44775128
55,X17,0,7.398174093
55,X18,0,6.839476438
55,X19,0,7.912423121
55,X20,1,8.167919363
55,X21,0,8.230310799
55,X22,1,8.362642432
55,X23,1,7.362010551
55,X24,0,7.990576882
55,X25,0,8.212568398
55,X26,0,8.008032847
55,X27,0,9.57129614
55,X28,1,7.126890809
55,X29,0,6.900730664
55,X30,1,7.387709239
55,X31,1,7.335633982
55,X32,1,9.169101624
55,X33,0,7.208600338
55,X34,1,6.96979067
55,X35,0,6.999422468
55,X36,1,9.793505262
55,X37,1,7.303170051
55,X38,1,7.585788822
55,X39,0,7.082548569
55,X40,1,7.275172319
56,X1,0,8.198639455
56,X2,1,7.716906135
56,X3,1,8.186185994
56,X4,1,7.976595409
56,X5,0,6.603943825
56,X6,0,6.673297968
56,X7,1,8.235360644
56,X8,1,8.286269453
56,X9,1,10.68184866
56,X10,1,8.188133415
56,X11,1,8.185350223
56,X12,1,7.636269603
56,X13,0,7.50659178
56,X14,1,7.192182059
56,X15,0,7.700747795
56,X16,0,7.760040681
56,X17,1,7.434257382
56,X18,0,8.067776196
56,X19,0,7.804659297
56,X20,0,7.31986493
56,X21,0,7.625595072
56,X22,0,8.43402895
56,X23,0,7.089243155
56,X24,0,6.983789965
56,X25,1,7.350516172
56,X26,0,6.999422468
56,X27,1,6.758094504
56,X28,1,6.608000625
56,X29,1,6.93439721
56,X30,1,7.985143931
56,X31,0,6.771935556
56,X32,0,7.98480339
56,X33,1,8.153637486
56,X34,1,6.981005741
56,X35,0,7.579167967
56,X36,0,7.204149292
56,X37,1,7.307872781
56,X38,1,7.570443252
56,X39,0,7.376508126
56,X40,0,7.584773078
57,X1,1,8.936035097
57,X2,0,8.633731008
57,X3,0,7.744136628
57,X4,1,8.406485069
57,X5,0,8.17159948
57,X6,1,8.962904128
57,X7,1,8.793915424
57,X8,0,8.418697945
57,X9,0,8.141772205
57,X10,0,8.654517382
57,X11,0,8.425516403
57,X12,1,8.100768243
57,X13,1,7.895063498
57,X14,0,8.483429561
57,X15,0,7.760467029
57,X16,1,8.459987718
57,X17,0,8.454040376
57,X18,1,8.01466637
57,X19,1,8.115520882
57,X20,1,8.216088099
57,X21,0,8.485083137
57,X22,1,7.787796878
57,X23,1,8.324093761
57,X24,0,8.08147504
57,X25,1,8.491259809
57,X26,1,7.985824666
57,X27,0,7.760893196
57,X28,1,8.043984431
57,X29,0,7.857867559
57,X30,0,8.545197388
57,X31,0,8.202756382
57,X32,1,8.053887084
57,X33,1,8.149023868
57,X34,1,8.380915173
57,X35,1,7.876638461
57,X36,1,7.90617884
57,X37,0,7.648263031
57,X38,0,7.658227526
57,X39,1,8.835792367
57,X40,0,8.104401308
58,X1,1,9.232493177
58,X2,1,8.884748726
58,X3,0,8.636219898
58,X4,1,8.734238184
58,X5,0,8.359369106
58,X6,0,8.396831835
58,X7,0,8.341171747
58,X8,0,8.692322278
58,X9,1,9.021598247
58,X10,0,8.360071436
58,X11,1,8.220133957
58,X12,1,8.439663989
58,X13,0,8.50916102
58,X14,1,8.582418976
58,X15,0,8.858795106
58,X16,1,8.171316875
58,X17,0,8.735042754
58,X18,1,7.993957548
58,X19,0,8.676587244
58,X20,1,8.234034208
58,X21,1,8.535622327
58,X22,1,8.275376375
58,X23,0,9.20663351
58,X24,1,9.297526734
58,X25,0,8.642944397
58,X26,1,8.98506956
58,X27,0,8.349720837
58,X28,0,8.257126286
58,X29,0,8.173857455
58,X30,1,7.370230642
58,X31,0,8.227642708
58,X32,0,8.587092319
58,X33,1,7.431891917
58,X34,0,8.714731714
58,X35,1,8.30028019
58,X36,1,8.603737793
58,X37,0,8.980423936
58,X38,1,8.835646923
58,X39,1,8.764053269
58,X40,0,8.378390789
59,X1,0,8.847216104
59,X2,1,8.360539381
59,X3,1,7.897296473
59,X4,0,8.71374633
59,X5,1,7.620705087
59,X6,1,8.01763716
59,X7,1,8.896724917
59,X8,1,7.906547232
59,X9,1,8.202208436
59,X10,1,8.265907334
59,X11,0,7.835974582
59,X12,1,8.045588281
59,X13,0,7.847371836
59,X14,1,8.656433259
59,X15,0,8.204398418
59,X16,0,8.4147174
59,X17,1,8.240385116
59,X18,1,7.605392365
59,X19,1,7.794823152
59,X20,0,7.715123604
59,X21,0,8.179760494
59,X22,1,7.496652438
59,X23,0,7.672292456
59,X24,1,8.038512021
59,X25,0,8.101071503
59,X26,1,8.70417056
59,X27,0,7.380255788
59,X28,0,7.852439085
59,X29,0,8.111928063
59,X30,1,7.963112059
59,X31,1,8.226573475
59,X32,1,8.278174291
59,X33,1,8.23483028
59,X34,0,7.802618063
59,X35,0,7.453561872
59,X36,0,7.751905333
59,X37,1,7.694848072
59,X38,1,7.841885929
59,X39,0,7.328437353
59,X40,0,7.319202459
60,X1,0,8.99838401
60,X2,0,8.994916944
60,X3,1,8.712595488
60,X4,0,8.482394686
60,X5,1,8.879193928
60,X6,0,8.924390132
60,X7,0,8.403352375
60,X8,0,8.468423027
60,X9,1,8.301273485
60,X10,0,9.333707786
60,X11,1,8.210668031
60,X12,0,9.049467146
60,X13,0,8.215276959
60,X14,0,8.475328987
60,X15,1,8.440096141
60,X16,1,8.254788926
60,X17,0,8.804325113
60,X18,1,8.549273085
60,X19,1,8.615045592
60,X20,1,8.258681496
60,X21,0,7.623641947
60,X22,0,8.574707098
60,X23,0,8.245909265
60,X24,1,7.404887576
60,X25,0,8.099857911
60,X26,1,8.037543185
60,X27,0,8.436200032
60,X28,1,8.988820502
60,X29,1,7.929486523
60,X30,0,8.110727583
60,X31,1,7.98752448
60,X32,0,7.547501683
60,X33,0,7.455298486
60,X34,1,8.079927771
60,X35,1,8.058960018
60,X36,1,8.465057437
60,X37,1,8.495765244
60,X38,1,7.841099765
60,X39,1,8.125039097
60,X40,1,7.964850887
61,X1,0,8.110126802
61,X2,0,8.069029329
61,X3,0,7.796880343
61,X4,0,8.454892165
61,X5,1,7.763871288
61,X6,0,8.052614819
61,X7,1,8.059276223
61,X8,1,7.754052639
61,X9,1,7.983098941
61,X10,1,7.548555979
61,X11,1,8.185071478
61,X12,1,7.806696373
61,X13,0,7.990915463
61,X14,1,8.350902452
61,X15,1,7.739794458
61,X16,0,8.549466752
61,X17,1,8.156797047
61,X18,1,7.656810091
61,X19,1,7.944137491
61,X20,0,7.329093736
61,X21,1,7.879291485
61,X22,0,7.647786045
61,X23,1,7.674617497
61,X24,1,8.01268093
61,X25,0,7.809947086
61,X26,0,7.374629015
61,X27,1,7.544861069
61,X28,0,7.584264818
61,X29,1,7.848543482
61,X30,1,8.043984431
61,X31,0,7.044905117
61,X32,1,7.300472814
61,X33,1,7.173191742
61,X34,1,7.974532844
61,X35,1,7.918264686
61,X36,1,7.231287004
61,X37,0,7.042286172
61,X38,0,7.812782819
61,X39,1,7.555381944
61,X40,0,7.958227192
62,X1,0,8.503297086
62,X2,0,8.245909265
62,X3,0,8.457867725
62,X4,0,7.961021466
62,X5,1,8.633196867
62,X6,0,8.212568398
62,X7,0,8.554874258
62,X8,1,8.079618029
62,X9,1,8.01763716
62,X10,1,8.528726427
62,X11,0,7.938088727
62,X12,0,7.978653729
62,X13,0,8.33302994
62,X14,0,8.612503371
62,X15,1,8.911529942
62,X16,1,8.308199063
62,X17,1,8.195609567
62,X18,1,8.03818918
62,X19,0,7.952615112
62,X20,0,8.143807977
62,X21,1,8.912877288
62,X22,0,8.062117583
62,X23,0,8.119696253
62,X24,1,7.289610521
62,X25,1,7.678788998
62,X26,0,7.421177529
62,X27,1,7.986844901
62,X28,0,8.368693183
62,X29,0,8.244859396
62,X30,1,8.201385955
62,X31,1,7.691656823
62,X32,1,7.974876901
62,X33,0,7.899524472
62,X34,0,8.161375023
62,X35,1,7.886457271
62,X36,0,8.245909265
62,X37,0,8.087332926
62,X38,0,8.476579509
62,X39,1,7.833600224
62,X40,1,7.766416898
63,X1,1,8.749573948
63,X2,0,8.163371316
63,X3,0,8.29504914
63,X4,1,8.192293731
63,X5,1,8.022568947
63,X6,0,8.411610429
63,X7,1,7.860956365
63,X8,1,8.265392931
63,X9,1,7.87245515
63,X10,0,8.42156296
63,X11,1,8.12474302
63,X12,0,8.188133415
63,X13,1,9.039789271
63,X14,1,8.267962305
63,X15,0,8.239329428
63,X16,0,8.103796713
63,X17,1,9.164505836
63,X18,0,8.263332667
63,X19,1,8.639941657
63,X20,0,7.9686657
63,X21,0,7.640603826
63,X22,0,7.614805365
63,X23,1,8.131824785
63,X24,1,7.40731771
63,X25,0,7.958227192
63,X26,0,8.479906607
63,X27,1,8.368229038
63,X28,1,8.255308812
63,X29,1,8.28273588
63,X30,0,8.565983356
63,X31,0,7.595889918
63,X32,1,8.516793111
63,X33,0,7.766840537
63,X34,1,7.707062655
63,X35,1,7.963460067
63,X36,0,7.731930722
63,X37,0,8.428580533
63,X38,1,8.013674143
63,X39,0,7.90617884
63,X40,1,7.400620577
64,X1,0,8.991437815
64,X2,0,8.389587067
64,X3,0,8.309922989
64,X4,0,8.15564927
64,X5,0,9.084890521
64,X6,0,8.814627555
64,X7,1,8.967249183
64,X8,0,9.25598273
64,X9,0,8.471986599
64,X10,0,8.588583188
64,X11,1,8.353497099
64,X12,0,10.08205206
64,X13,0,8.930890984
64,X14,1,8.108924156
64,X15,0,8.309430742
64,X16,0,8.778633953
64,X17,1,8.6206519
64,X18,1,8.186185994
64,X19,0,9.371182897
64,X20,1,8.079308192
64,X21,0,8.562357743
64,X22,0,8.585225602
64,X23,0,8.977020214
64,X24,0,8.031710375
64,X25,0,8.867990898
64,X26,0,8.255568653
64,X27,1,9.420601297
64,X28,0,8.2204031
64,X29,0,8.968268811
64,X30,1,8.812694613
64,X31,0,8.934323331
64,X32,0,8.809116258
64,X33,1,9.13905917
64,X34,1,8.986321438
64,X35,0,8.747193184
64,X36,0,8.610683535
64,X37,1,8.980046317
64,X38,0,8.46884293
64,X39,1,8.651024539
64,X40,0,8.630343289
65,X1,1,8.72955887
65,X2,1,8.671115274
65,X3,1,8.614864219
65,X4,0,8.266678443
65,X5,1,8.246958033
65,X6,1,8.716371865
65,X7,0,8.537583881
65,X8,0,8.55718284
65,X9,1,8.574895902
65,X10,1,8.462948177
65,X11,1,8.569406063
65,X12,0,9.246672301
65,X13,0,8.492285556
65,X14,1,7.868636894
65,X15,0,8.825265954
65,X16,0,8.395929104
65,X17,0,9.455871442
65,X18,0,8.561018671
65,X19,0,8.331345425
65,X20,0,9.567595148
65,X21,1,8.153637486
65,X22,0,8.79209393
65,X23,0,8.567506005
65,X24,0,8.578100126
65,X25,1,8.530306831
65,X26,1,9.044757931
65,X27,0,8.112527763
65,X28,1,9.165761329
65,X29,0,8.355614996
65,X30,1,8.191186005
65,X31,0,8.514790307
65,X32,0,8.574895902
65,X33,1,8.182559264
65,X34,1,8.442254105
65,X35,1,8.796036315
65,X36,1,8.447628728
65,X37,0,8.167351987
65,X38,1,8.534443545
65,X39,1,7.990238186
65,X40,0,8.223627176
66,X1,1,8.526945483
66,X2,0,8.986696696
66,X3,0,8.390722527
66,X4,1,8.165079259
66,X5,0,8.755579972
66,X6,1,8.162231065
66,X7,1,8.043663352
66,X8,1,7.648739789
66,X9,1,8.67795057
66,X10,0,8.261009786
66,X11,0,8.450625947
66,X12,1,7.897296473
66,X13,1,7.663407665
66,X14,1,8.093156698
66,X15,0,8.24117615
66,X16,1,8.088254727
66,X17,1,7.932362154
66,X18,0,8.914088349
66,X19,0,8.901638932
66,X20,1,7.703459048
66,X21,1,8.251663924
66,X22,0,8.206856428
66,X23,0,8.16905315
66,X24,1,5.673323267
66,X25,1,8.23853693
66,X26,1,8.232174236
66,X27,0,7.961370202
66,X28,1,7.897296473
66,X29,0,8.206310726
66,X30,1,8.003028666
66,X31,1,7.875879159
66,X32,0,8.311889558
66,X33,1,7.969703583
66,X34,0,8.188689124
66,X35,1,8.472614148
66,X36,1,7.97590836
66,X37,0,9.063694792
66,X38,1,8.141772205
66,X39,1,8.625868208
66,X40,0,8.091321274
67,X1,0,9.083415678
67,X2,1,8.258163362
67,X3,0,8.019941688
67,X4,1,8.257644958
67,X5,0,7.652070746
67,X6,1,7.320526962
67,X7,0,7.11395611
67,X8,1,6.895682698
67,X9,0,6.821107472
67,X10,0,7.020190708
67,X11,1,6.767343125
67,X12,0,8.101374671
67,X13,1,7.125283092
67,X14,1,7.35372233
67,X15,0,7.539558829
67,X16,1,8.269756948
67,X17,1,6.910750788
67,X18,1,6.993015123
67,X19,1,6.947937069
67,X20,1,6.844815479
67,X21,0,6.880384082
67,X22,0,6.785587645
67,X23,1,6.751101469
67,X24,1,6.769641977
67,X25,1,6.549650742
67,X26,0,7.047517221
67,X27,0,6.722629795
67,X28,0,6.768493212
67,X29,0,7.265429723
67,X30,1,6.769641977
67,X31,1,6.694562059
67,X32,1,6.878326468
67,X33,0,6.826545224
67,X34,1,6.803505258
67,X35,0,6.626717749
67,X36,0,6.59441346
67,X37,0,6.732210706
67,X38,1,6.517671273
67,X39,0,6.624065228
67,X40,0,6.796823718
68,X1,1,8.714403361
68,X2,1,8.433594168
68,X3,0,8.502485563
68,X4,0,8.672314828
68,X5,1,8.48941081
68,X6,1,8.720460513
68,X7,1,8.675051276
68,X8,1,8.664060267
68,X9,1,8.234034208
68,X10,0,7.792348924
68,X11,0,8.59674347
68,X12,1,9.713778777
68,X13,1,8.821289805
68,X14,1,8.295548516
68,X15,1,7.984462732
68,X16,0,8.871645668
68,X17,1,7.881182202
68,X18,1,8.390949465
68,X19,1,7.875119281
68,X20,0,7.831220215
68,X21,0,9.393411648
68,X22,1,8.196987927
68,X23,1,8.192847135
68,X24,0,8.057694195
68,X25,0,8.090095783
68,X26,1,8.613048677
68,X27,1,8.590815331
68,X28,1,8.027802848
68,X29,0,8.123557835
68,X30,1,8.484463367
68,X31,0,7.756195344
68,X32,1,8.830396801
68,X33,0,8.443761913
68,X34,1,8.408716715
68,X35,0,8.154212695
68,X36,0,8.531293316
68,X37,1,8.5465578
68,X38,0,7.981391582
68,X39,0,8.34877454
68,X40,1,7.925880317
69,X1,0,7.863651265
69,X2,0,8.246695944
69,X3,0,8.092851028
69,X4,0,8.216898581
69,X5,1,7.53369371
69,X6,1,8.334951631
69,X7,0,7.802618063
69,X8,1,7.731492029
69,X9,0,10.84643969
69,X10,0,7.658699558
69,X11,0,8.723068501
69,X12,0,8.359603271
69,X13,0,9.118992333
69,X14,0,8.464214267
69,X15,0,8.381831553
69,X16,1,8.087947555
69,X17,1,7.96241568
69,X18,1,8.279697134
69,X19,0,7.812378206
69,X20,1,8.738575192
69,X21,0,8.008698183
69,X22,1,8.909100135
69,X23,0,5.472270674
69,X24,1,5.659482216
69,X25,1,8.275631055
69,X26,0,8.227642708
69,X27,1,8.28172399
69,X28,0,8.59674347
69,X29,1,8.047829357
69,X30,0,8.471149253
69,X31,1,8.190631681
69,X32,0,8.156797047
69,X33,0,8.117014088
69,X34,0,8.147288259
69,X35,1,8.090402297
69,X36,0,8.219056661
69,X37,0,8.027150107
69,X38,0,7.727975542
69,X39,1,8.329175442
69,X40,0,8.186185994
70,X1,0,8.133000219
70,X2,1,7.707961532
70,X3,0,7.616283562
70,X4,0,7.383989458
70,X5,1,6.996681488
70,X6,1,7.154615357
70,X7,1,8.74687532
70,X8,0,8.492900499
70,X9,0,8.073714641
70,X10,1,7.311218384
70,X11,1,7.341483852
70,X12,1,7.494986234
70,X13,1,6.840546529
70,X14,1,7.075808864
70,X15,0,7.088408779
70,X16,1,7.160845907
70,X17,1,7.380255788
70,X18,1,7.239214974
70,X19,1,7.465082736
70,X20,0,7.840312983
70,X21,0,7.069874128
70,X22,0,7.631431665
70,X23,0,7.901007052
70,X24,1,7.645875825
70,X25,1,7.769800996
70,X26,0,7.687080156
70,X27,1,7.659642955
70,X28,1,7.233455419
70,X29,1,6.774223886
70,X30,0,7.652545693
70,X31,1,7.66293785
70,X32,1,8.555644378
70,X33,0,7.721791777
70,X34,0,6.895682698
70,X35,0,7.737616283
70,X36,0,7.697121317
70,X37,1,7.132497552
70,X38,1,5.537334267
70,X39,1,7.249925537
70,X40,1,6.826545224
71,X1,1,8.675392806
71,X2,0,8.591743923
71,X3,0,7.268223021
71,X4,1,6.461468176
71,X5,0,7.027314514
71,X6,1,6.461468176
71,X7,0,8.352318548
71,X8,1,6.996681488
71,X9,1,7.872836175
71,X10,1,6.625392368
71,X11,1,7.704361168
71,X12,1,7.189922171
71,X13,0,7.343426229
71,X14,0,7.813591553
71,X15,1,7.526717561
71,X16,0,7.910223707
71,X17,0,7.33823815
71,X18,1,7.878155337
71,X19,1,7.816013839
71,X20,0,6.932447892
71,X21,0,6.72982407
71,X22,1,7.56112159
71,X23,1,7.524021415
71,X24,0,7.969011781
71,X25,0,8.041734711
71,X26,0,8.612866941
71,X27,1,7.86787149
71,X28,0,7.356918242
71,X29,0,8.01268093
71,X30,1,6.883462586
71,X31,0,6.823286122
71,X32,1,7.680637428
71,X33,1,6.723832441
71,X34,1,7.270312886
71,X35,0,6.889591308
71,X36,0,8.619027497
71,X37,0,7.418180823
71,X38,1,9.474779406
71,X39,0,8.860357273
71,X40,0,6.905753276
72,X1,1,8.711772646
72,X2,0,8.647694999
72,X3,0,8.763740721
72,X4,1,7.965545573
72,X5,1,7.983098941
72,X6,1,8.131824785
72,X7,0,7.809541325
72,X8,0,8.340933226
72,X9,0,8.422003004
72,X10,1,8.135932772
72,X11,1,8.224431573
72,X12,1,7.771067086
72,X13,1,7.943072717
72,X14,0,8.289037098
72,X15,1,7.776954403
72,X16,0,8.089789176
72,X17,1,7.993282328
72,X18,0,7.761319181
72,X19,0,9.003808086
72,X20,1,8.653645315
72,X21,0,8.789203094
72,X22,0,7.831617276
72,X23,1,8.322394113
72,X24,1,8.043020885
72,X25,0,8.193400232
72,X26,1,8.231376046
72,X27,1,7.965198291
72,X28,1,7.959625305
72,X29,0,8.23110984
72,X30,1,8.08085642
72,X31,0,7.918628653
72,X32,0,7.430707083
72,X33,1,7.889084407
72,X34,0,8.275376375
72,X35,1,7.783224016
72,X36,0,8.286017468
72,X37,0,7.740229525
72,X38,0,8.341171747
72,X39,1,8.043020885
72,X40,1,7.988542983
73,X1,0,9.154298981
73,X2,0,8.245909265
73,X3,0,8.198089249
73,X4,0,8.776784384
73,X5,1,8.38935982
73,X6,0,7.964155719
73,X7,0,8.189799619
73,X8,1,8.178919333
73,X9,1,8.211211362
73,X10,1,7.886081402
73,X11,1,7.428927195
73,X12,0,7.616775809
73,X13,0,8.27614022
73,X14,0,8.08085642
73,X15,0,8.18339737
73,X16,0,8.026823576
73,X17,0,8.59137259
73,X18,1,7.525639975
73,X19,1,8.93115543
73,X20,0,7.765993079
73,X21,0,7.975220839
73,X22,1,7.883069351
73,X23,1,8.972210078
73,X24,1,7.955775782
73,X25,1,7.357556201
73,X26,0,8.463792415
73,X27,1,8.062432792
73,X28,0,8.192293731
73,X29,1,7.854381211
73,X30,0,8.454253392
73,X31,1,7.732369222
73,X32,1,8.340933226
73,X33,0,8.004365565
73,X34,1,7.89469085
73,X35,1,8.219326094
73,X36,0,7.704361168
73,X37,1,8.499640032
73,X38,1,6.979145275
73,X39,0,7.18690102
73,X40,1,7.513163545
74,X1,0,8.941414628
74,X2,0,8.256866849
74,X3,0,8.341410211
74,X4,1,8.357024439
74,X5,1,8.230843564
74,X6,1,8.388905171
74,X7,0,7.723562472
74,X8,1,8.860357273
74,X9,0,8.955190025
74,X10,0,8.947025656
74,X11,1,9.505692951
74,X12,1,8.085794701
74,X13,0,7.952263309
74,X14,1,8.047189562
74,X15,1,8.217708407
74,X16,1,7.903226809
74,X17,0,8.581669211
74,X18,1,9.394327208
74,X19,1,8.219864742
74,X20,0,8.054840221
74,X21,0,8.167068178
74,X22,1,9.638023489
74,X23,1,8.101980732
74,X24,1,7.769800996
74,X25,0,8.036249942
74,X26,0,8.193123722
74,X27,0,8.308199063
74,X28,1,9.549808118
74,X29,1,8.058643712
74,X30,1,7.36707706
74,X31,0,7.887208586
74,X32,0,7.64921632
74,X33,0,8.089175679
74,X34,1,8.327484416
74,X35,1,8.564839845
74,X36,0,7.239214974
74,X37,1,8.096512918
74,X38,0,8.873187904
74,X39,0,8.203304027
74,X40,0,8.460834458
75,X1,0,9.579971027
75,X2,1,8.977020214
75,X3,1,9.341017696
75,X4,1,9.062188331
75,X5,0,8.599326021
75,X6,0,8.682538124
75,X7,1,9.030016818
75,X8,1,8.583916823
75,X9,1,8.82438373
75,X10,0,8.345692873
75,X11,1,8.207674424
75,X12,1,8.469472455
75,X13,0,8.48487659
75,X14,1,8.153637486
75,X15,0,8.852235835
75,X16,1,8.910585718
75,X17,0,8.738414897
75,X18,1,8.748939632
75,X19,0,8.637639344
75,X20,1,8.340217321
75,X21,1,8.130353547
75,X22,1,8.402006782
75,X23,1,9.087720658
75,X24,1,8.787220329
75,X25,1,8.260751355
75,X26,1,8.245121966
75,X27,1,9.028818495
75,X28,1,8.682368589
75,X29,0,8.935377072
75,X30,1,8.216358332
75,X31,0,8.262816938
75,X32,0,8.382518288
75,X33,1,7.997663127
75,X34,0,9.3727993
75,X35,1,8.569785642
75,X36,0,8.091933456
75,X37,1,8.042699497
75,X38,1,8.348301055
75,X39,1,7.951559331
75,X40,1,9.212537956
76,X1,0,8.074337694
76,X2,1,8.604104563
76,X3,1,8.564839845
76,X4,1,8.026823576
76,X5,1,7.727094485
76,X6,1,7.845024417
76,X7,1,8.454253392
76,X8,0,8.317766167
76,X9,1,8.525558108
76,X10,0,8.807920622
76,X11,0,8.349011198
76,X12,0,8.112527763
76,X13,1,7.983440063
76,X14,1,7.952966791
76,X15,1,7.809135398
76,X16,0,8.236155662
76,X17,1,7.853993087
76,X18,1,7.748460024
76,X19,0,7.782390336
76,X20,1,9.405002141
76,X21,0,8.341410211
76,X22,0,8.454466362
76,X23,1,8.361708289
76,X24,0,7.661056382
76,X25,1,7.961021466
76,X26,1,8.560252681
76,X27,1,8.650499559
76,X28,1,8.499640032
76,X29,1,8.192293731
76,X30,0,7.68386398
76,X31,1,8.272059622
76,X32,0,8.169336396
76,X33,0,8.008032847
76,X34,1,7.940939762
76,X35,0,8.595449689
76,X36,1,8.67419694
76,X37,0,7.835579247
76,X38,0,7.661056382
76,X39,1,8.798756583
76,X40,0,8.666130304
77,X1,1,9.644198555
77,X2,1,8.39208338
77,X3,1,8.568836425
77,X4,1,8.174139343
77,X5,1,8.314587291
77,X6,1,8.496786382
77,X7,1,8.420241665
77,X8,0,7.896180609
77,X9,1,9.636065519
77,X10,0,8.145839613
77,X11,0,10.02295805
77,X12,0,8.253488028
77,X13,0,7.502186487
77,X14,1,8.222553638
77,X15,0,8.458716262
77,X16,1,9.091331585
77,X17,0,7.960672608
77,X18,1,8.61323038
77,X19,1,8.43923165
77,X20,0,8.092545264
77,X21,0,8.362875831
77,X22,0,8.22389538
77,X23,1,8.452761331
77,X24,1,7.496097345
77,X25,0,8.251142139
77,X26,0,8.087025471
77,X27,1,10.23289921
77,X28,0,8.875007486
77,X29,1,12.16398944
77,X30,1,7.918628653
77,X31,0,8.082711134
77,X32,1,7.351158226
77,X33,1,8.126222529
77,X34,1,7.871692664
77,X35,1,8.01763716
77,X36,0,8.407824654
77,X37,0,9.146867949
77,X38,0,8.060540047
77,X39,0,8.356085031
77,X40,0,9.613603057
78,X1,0,8.079927771
78,X2,0,8.027476531
78,X3,0,7.832807517
78,X4,1,7.955775782
78,X5,1,7.019296654
78,X6,1,7.270312886
78,X7,0,7.911690521
78,X8,1,7.336936914
78,X9,1,7.604894481
78,X10,1,7.682021511
78,X11,0,8.072779333
78,X12,0,7.215239979
78,X13,1,8.815815204
78,X14,1,7.616283562
78,X15,0,6.918695219
78,X16,0,6.89060912
78,X17,0,9.194109359
78,X18,1,7.596392304
78,X19,0,8.236950048
78,X20,0,7.303170051
78,X21,0,8.269756948
78,X22,1,7.782807263
78,X23,0,7.102499356
78,X24,0,7.257707677
78,X25,0,7.329749689
78,X26,1,7.428333194
78,X27,1,6.91274282
78,X28,1,7.279318835
78,X29,1,6.835184586
78,X30,1,7.043159916
78,X31,1,6.978213743
78,X32,1,7.241366283
78,X33,1,7.300472814
78,X34,1,6.704414355
78,X35,1,7.486052618
78,X36,1,7.895063498
78,X37,0,7.257002707
78,X38,0,7.03438793
78,X39,0,7.523481313
78,X40,1,7.273786318
79,X1,0,10.26656694
79,X2,0,9.795401103
79,X3,0,9.793616881
79,X4,0,9.562685958
79,X5,1,9.577688158
79,X6,0,9.445807673
79,X7,0,9.595330627
79,X8,0,9.433723894
79,X9,0,9.669283054
79,X10,0,9.868844347
79,X11,0,9.647756241
79,X12,0,9.398561161
79,X13,1,9.606091788
79,X14,0,9.662180031
79,X15,0,9.456575255
79,X16,0,9.620527646
79,X17,1,9.46831038
79,X18,0,9.135616826
79,X19,0,9.077837022
79,X20,0,9.643615181
79,X21,0,9.541584681
79,X22,0,9.568224584
79,X23,0,8.447414297
79,X24,0,9.520688615
79,X25,0,9.494541393
79,X26,1,9.200593021
79,X27,0,8.643120748
79,X28,0,8.742414583
79,X29,0,9.378478484
79,X30,1,8.464425126
79,X31,0,8.227642708
79,X32,1,9.737137765
79,X33,0,9.083302139
79,X34,1,8.786151055
79,X35,1,8.737292113
79,X36,1,8.51398806
79,X37,0,9.368966735
79,X38,0,8.939974177
79,X39,1,9.339173244
79,X40,0,9.100413893
80,X1,0,9.00146948
80,X2,0,8.498418036
80,X3,1,8.730043953
80,X4,1,8.332308352
80,X5,0,8.25244609
80,X6,0,9.170871628
80,X7,1,8.682538124
80,X8,1,8.083637203
80,X9,0,8.438149984
80,X10,1,8.04494705
80,X11,0,8.047189562
80,X12,0,8.269244521
80,X13,1,8.215006433
80,X14,0,7.506042179
80,X15,1,8.592857095
80,X16,1,9.237760968
80,X17,0,8.340456013
80,X18,1,7.648739789
80,X19,1,8.478868077
80,X20,1,8.141189793
80,X21,1,8.549853974
80,X22,1,8.607947555
80,X23,0,8.079927771
80,X24,1,8.350666241
80,X25,0,8.340217321
80,X26,1,8.43771699
80,X27,1,8.047509511
80,X28,1,7.749322465
80,X29,0,9.054855469
80,X30,0,8.127995056
80,X31,1,8.015327309
80,X32,1,8.723068501
80,X33,1,8.327242607
80,X34,0,8.083945702
80,X35,1,9.608512283
80,X36,0,7.9490915
80,X37,0,8.01763716
80,X38,0,8.753687227
80,X39,1,8.181160858
80,X40,1,8.122371243
81,X1,0,8.914760527
81,X2,1,8.267962305
81,X3,0,8.826441042
81,X4,0,9.086476385
81,X5,0,8.744169389
81,X6,1,8.606302366
81,X7,1,8.277920258
81,X8,0,8.418697945
81,X9,1,8.62137301
81,X10,0,8.899730795
81,X11,1,8.119696253
81,X12,0,9.404013917
81,X13,0,8.264620829
81,X14,0,8.274357007
81,X15,0,8.224163513
81,X16,0,8.608677882
81,X17,0,8.752423404
81,X18,1,8.757626411
81,X19,1,8.308938253
81,X20,0,7.68294317
81,X21,1,8.312871394
81,X22,1,8.144388866
81,X23,0,8.562357743
